post_type,post_status,post_id,renban,todohuken_no,tax_todofuken,post_title,custom_postalcode,custom_address_city,custom_address,custom_phone,custom_fax,custom_openinghours,tax_is_emergency_contact,custom_emergency_contact_phone,pharmacist_name
pharmacy_korosho,publish,36903044,2,18,福井県,スギ薬局福井大手店,910-0005,読み込んでいます...,福井市大手１－２－１０,0776-43-6527,0776-43-6528,月～金　9:00～13:00、14:00～19:00,無,,高比良　統、津木　孝平
pharmacy_korosho,publish,36903045,3,18,福井県,福大前桐山薬局,910-0017,読み込んでいます...,福井市文京４－４－２０,0776-27-1441,0776-27-1441,"月～金　8：30～18：30
土　8：30～16：30",有,0776-27-1441,桐山　和明
pharmacy_korosho,publish,36903046,4,18,福井県,新松崎薬局,910-0024,読み込んでいます...,福井市照手１－１１－８,0776-21-1100,0776-25-4159,"月～金
9：00～12：00、13：00～19：00　
土　9：00～12：00、13：00～17：00",無,,松﨑　仁美、塗茂　佳世
pharmacy_korosho,publish,36903047,5,18,福井県,みどり薬局,910-0026,読み込んでいます...,福井市光陽３－４－１２,0776-25-7732,0776-22-1356,"月・火　9：00～20：00
水・木・金　9：00～19：00
土　9：00～18：00",有,0776-25-7732,中島　優太、堀　和子
pharmacy_korosho,publish,36903048,6,18,福井県,エンゼル調剤薬局新田塚店,910-0067,読み込んでいます...,福井市新田塚１－３５－２６,0776-65-0029,0776-76-8060,"月～金　8：30～17：30
土　8：30～12：30",有,0776-65-0029,水上　弘樹、田中　安紀
pharmacy_korosho,publish,36903049,7,18,福井県,V・drug舟橋新町薬局,910-0068,読み込んでいます...,福井市舟橋新2丁目125,0776-26-5252,0776-26-5561,"月火水金8:30～17:30
木8:30～13:00",無,,許 千晴
pharmacy_korosho,publish,36903050,8,18,福井県,さくら薬局坂井丸岡店,910-0367,読み込んでいます...,坂井市丸岡町羽崎３２－７－４,0776-67-6366,0776-67-6365,"月水金9：00～18：00
火木9：00～17：00
土9：00～13：00",有,070-2161-0334,坂井　美樹
pharmacy_korosho,publish,36903051,9,18,福井県,クオール薬局新保店,910-0833,福井市,福井市新保２－４０２,0776-43-9289,0776-43-9077,"月･火･水･金:9:00-19:00 
木･土･日･祝:9:00-17:00",有,070-2634-2088,髙田　亜希
pharmacy_korosho,publish,36903052,10,18,福井県,スギ薬局ワイプラザ福井店,910-0838,読み込んでいます...,福井市新保北１－３０３　ワイプラザ福井内,0776-97-5814,0776-97-5824,平日9時～14時､15時～18時,無,,津木　孝平
pharmacy_korosho,publish,36903053,11,18,福井県,まりん調剤薬局,910-0846,読み込んでいます...,福井市四ツ井１－１７－１２,0776-57-1213,0776-57-1214,"月～金8：30～18：00
土8：30～12：30",有,080-2958-7988,飯田　雅子
pharmacy_korosho,publish,36903054,12,18,福井県,さくら薬局福井県立病院前店,910-0851,読み込んでいます...,福井市米松２－６－１１　金子ビル１Ｆ,0776-52-6808,0776-52-6809,8:30～18:00,無,,井上　直子
pharmacy_korosho,publish,36903055,13,18,福井県,福井調剤薬局,910-0851,読み込んでいます...,福井市米松2丁目6番1号,0776-53-9666,0776-53-9667,"月～金8：30～18：00
土8：30～17：15",有,0776-53-9666,渕本　玲央
pharmacy_korosho,publish,36903056,14,18,福井県,株式会社オカダ薬局,910-0857,読み込んでいます...,福井市豊島２－８－３,0776-21-4800,0776-21-4801,"月～金9：00～19：00
土10：00～18：00",有,090-8960-8776,岡田　乃布彦
pharmacy_korosho,publish,36903057,15,18,福井県,ウエルシア薬局福大病院前店,910-1104,読み込んでいます...,吉田郡永平寺町松岡下合月２２－１３－１,0776-61-7220,0776-61-7230,月～土　9：00～19：00,無,,鎌田　建
pharmacy_korosho,publish,36903058,16,18,福井県,（一社）福井県薬剤師会水仙薬局,910-1106,読み込んでいます...,吉田郡永平寺町松岡御公領９０６,0776-61-4433,0776-61-4430,"月～金　8：30～17：30
土　8：30～12：30",有,090-8968-4753,服部　はるか、平賀　貴志、坂谷　英亨、山口　洋枝、西能　元美、大谷　あゆみ
pharmacy_korosho,publish,36903059,17,18,福井県,木村薬局,910-1212,読み込んでいます...,吉田郡永平寺町東古市１６－５６,0776-63-2132,0776-63-3787,月～土　8：00～20：00,有,090-9767-2132,木村　嘉明、木村　久美子、坂口　裕子
pharmacy_korosho,publish,36903060,18,18,福井県,エンゼル調剤薬局川西店,910-3113,読み込んでいます...,福井市江上町５８－１９－１,0776-59-2093,0776-59-2094,"月～金　8：30～17：30
土　8：30～12：30",有,0776-59-2093,有田　奈美
pharmacy_korosho,publish,36903061,19,18,福井県,おくえつ調剤薬局,911-0031,読み込んでいます...,勝山市長山町２－７－２５,0779-87-7700,0779-87-7701,"月火水木金8:30～17:30 
土9:00～13:00",有,"0779-87-7700
080-6351-9179",坪内　晶子
pharmacy_korosho,publish,36903062,20,18,福井県,谷屋山内薬行薬局,911-0801,読み込んでいます...,勝山市沢町２－５－２０,0779-88-0221,0779-88-5375,"月～金　8:00～19:00　
土､日､休日　9:00～17:00",有,0779-88-0221,山内　辰朗
pharmacy_korosho,publish,36903063,21,18,福井県,五番イマムラ薬品株式会社,912-0083,読み込んでいます...,大野市明倫町１０－１７,0779-65-2780,0779-65-2781,"月～金8：00～19：00
土8：00～17：00",有,090-2836-2892,今村　光紀、今村　紀子
pharmacy_korosho,publish,36903064,22,18,福井県,泉ヶ丘薬局駅前店,914-0055,読み込んでいます...,敦賀市鉄輪町１－３－２１,0770-47-5517,0770-47-5519,"月～金9：00～18：15
土9：00～13：30",無,,南　雅継
pharmacy_korosho,publish,36903065,23,18,福井県,日本調剤三島町薬局,914-0058,読み込んでいます...,敦賀市三島町１－５－１６－２,0770-21-3708,0770-21-3707,"月～金9：00～18：00
土9：00～13：00",有,080-1075-3823,曾田　大
pharmacy_korosho,publish,36903066,24,18,福井県,あわの薬局,914-0123,読み込んでいます...,敦賀市和久野１４－１３－５,0770-25-2082,0770-25-2645,"月～金9:00～18:00
土9:00～18:00",有,090-7598-1556,佐々木　一友、谷口　充
pharmacy_korosho,publish,36903067,25,18,福井県,株式会社ツルガ薬局市野々店,914-0124,読み込んでいます...,敦賀市市野々町１－８０８,0770-25-0708,0770-25-0690,月～土9：00～20：00,無,,田邉　克次、木村　絢子
pharmacy_korosho,publish,36903068,26,18,福井県,みなみ調剤薬局,914-0146,読み込んでいます...,敦賀市金山５８－１５－１,0770-25-8910,0770-25-8834,月～土8：30～19：00,無,,南　拓行
pharmacy_korosho,publish,36903069,27,18,福井県,株式会社ツルガ薬局松原店,914-0801,読み込んでいます...,敦賀市松島町２９－１６,0770-22-8515,0770-22-8520,月～土9：00～19：00,無,,田邉　宗久
pharmacy_korosho,publish,36903070,28,18,福井県,カドノ薬局中央店,914-0811,読み込んでいます...,敦賀市中央町１－１７－１,0770-22-5799,0770-25-4620,"月～金8：30～19：00
土8：30～18：00",有,0770-22-5799,角野　紀美恵、井村　成未
pharmacy_korosho,publish,36903071,29,18,福井県,ソラシド薬局,915-0093,読み込んでいます...,越前市庄町１－２,0778-24-3335,0778-24-3334,"月火木金9：00～19：00
水土9：00～13：00",有,090-3350-2816,岩城　弘典
pharmacy_korosho,publish,36903072,30,18,福井県,セムイ調剤薬局,915-0094,読み込んでいます...,越前市横市町１６－１－１,0778-22-1517,0778-22-1719,"月火水金8：30～18：45
木8：30～17：00
土8：30～13：00",有,0778-22-1517,森中　裕信、笹川　智洋、谷川　利江
pharmacy_korosho,publish,36903073,31,18,福井県,丹南センター薬局,915-0094,読み込んでいます...,越前市横市町７－１－２,0778-21-3377,0778-21-3459,"月～金9：00～18：00
土9：00～13：00",有,090-9768-5510,加藤　守男、中山　安代
pharmacy_korosho,publish,36903074,32,18,福井県,今立らいふ薬局,915-0242,読み込んでいます...,越前市粟田部町２９－３２－１,0778-42-3301,0778-42-3302,"月火水金9：00～19：00
木9：00～17：00
土9：00～13：00",有,0778-42-3301,大久保　小百里
pharmacy_korosho,publish,36903075,33,18,福井県,正通瑞香堂薬局,915-0825,越前市,越前市南３－５－４,0778-24-0826,0778-23-4678,月～土8：00～19：00,無,,正通　実穂
pharmacy_korosho,publish,36903076,34,18,福井県,セムイ調剤薬局神明店,916-0021,読み込んでいます...,鯖江市三六町２－４４３,0778-43-5820,0778-43-5821,"月火木金9：00～18：30
水9:00～17;00
土9：00～13：00",有,0778-43-5820,坂木　真木子、水戸守　淳也
pharmacy_korosho,publish,36903077,35,18,福井県,南山堂薬局さばえ旭店,916-0025,読み込んでいます...,鯖江市旭町３－６－１,0778-42-5760,0778-42-5761,月～金9：00～18：00,無,,高橋　誠、河端　美由紀
pharmacy_korosho,publish,36903078,36,18,福井県,ハート調剤薬局平井店,916-0061,読み込んでいます...,鯖江市平井町３１－６－１,0778-62-7355,0778-62-7366,"月火水金9：00～18：00
木9：00～17：00
土9：00～13：00",有,0778-62-7355,五十嵐　龍治
pharmacy_korosho,publish,36903079,37,18,福井県,エンゼル調剤薬局織田店,916-0215,読み込んでいます...,丹生郡越前町織田１０３－５７－１,0778-36-1193,0778-36-1194,"月～金9:00～18:00
土9:00～13:00",有,0778-36-1193,窪田　博
pharmacy_korosho,publish,36903080,38,18,福井県,V･drug鯖江河和田薬局,916-1222,読み込んでいます...,鯖江市河和田町１９－５－１,0778-65-0280,0778-65-2289,"月～金8：00～19：00
土8：00～16：00",有,0778-65-0280,秋田　美樹
pharmacy_korosho,publish,36903081,39,18,福井県,有限会社山下薬局,917-0024,読み込んでいます...,小浜市小浜竜田24,0770-52-0048,0770-53-0048,"月～金9:00～19:00
土9:00～13:00",有,090-4323-7237,中西　顕士、山下　政仁
pharmacy_korosho,publish,36903082,40,18,福井県,オバマ薬局,917-0075,読み込んでいます...,小浜市南川町１４－３５,0770-52-0105,0770-52-7105,月～土9：00～19：00,有,090-6816-8791,武長　秀樹
pharmacy_korosho,publish,36903083,41,18,福井県,日本調剤小浜薬局,917-0078,読み込んでいます...,小浜市大手町２－１１,0770-52-8351,0770-52-7551,"月～金9：00～19：00
土9：00～13：00",有,080-1190-3812,花立　俊亮、花立　彰子
pharmacy_korosho,publish,36903084,42,18,福井県,まりん調剤薬局花堂店,918-8014,読み込んでいます...,福井市花堂中２－２７－２５,0776-33-3266,0776-33-3267,"月火木金9：00～18：30
水9：00～18：00
土9：00～16：30",有,080-2958-2166,細川　美鈴
pharmacy_korosho,publish,36903085,43,18,福井県,V・drug 大島薬局,918-8018,読み込んでいます...,福井市大島町柳１０１－４,0776-34-1060,0776-34-1061,"月～金9：00～18：30
土9：00～17：00",有,080-4212-6158,大田　公重、川崎　愛美、吉水　野那
pharmacy_korosho,publish,36903086,44,18,福井県,木田らいふ薬局,918-8105,読み込んでいます...,福井市木田３－２４０２,0776-35-1489,0776-35-1848,"月･火･木9:00～18:00､
水･金9:00～19:00､土9:00～14:00",有,0776-35-1489,織田　ひとみ
pharmacy_korosho,publish,36903087,45,18,福井県,ひまわり調剤薬局,918-8135,読み込んでいます...,福井市下六条町２１５,0776-41-8510,0776-41-8517,"月水木金8：30～18：30
火8：30～19：00
土8：30～13：30",有,0776-41-8510,髙畠　栄一
pharmacy_korosho,publish,36903088,46,18,福井県,共創未来下六条薬局,918-8135,読み込んでいます...,福井市下六条町２１４,0776-41-8581,0776-41-8582,"月～金8:30～18:30
土8:30～13:00",無,,古澤　淳子
pharmacy_korosho,publish,36903089,47,18,福井県,あそうづ薬局,918-8181,読み込んでいます...,福井市浅水町１２８－４５,0776-38-3011,0776-38-3022,"月～金9：00～19：00
土9：00～12：30",有,070-4139-3597,村瀬　仁美、福岡　美紀
pharmacy_korosho,publish,36903090,48,18,福井県,ひまわり調剤薬局北四ツ居店,918-8205,読み込んでいます...,福井市北四ツ居２－１８－２１,0776-52-5289,0776-52-5279,"月火水金8：30～18：30
木土8：30～17：30",有,0776-52-5289,五十嵐　ひとみ、高嶋　小由美
pharmacy_korosho,publish,36903091,49,18,福井県,南山堂薬局福井本店,918-8236,読み込んでいます...,福井市和田中３－１０７,0776-30-1855,0776-30-1655,月～金9:00～18:00　土9:00～13:00,有,0776-30-1855,橋詰　晴美、成田　素子、斎藤　奈美、五十嵐　久美、貴島　香奈江、東郷　俊江
pharmacy_korosho,publish,36903092,50,18,福井県,なごみ薬局和田店,918-8237,福井市,福井市和田東２－２２１７,0776-24-7500,0776-24-7502,"月～土8：30～21：00
日祝8：30～17：30",有,0776-24-7500,梅田　文人、竹内　真理、塚本　千佳子、藤土　萌
pharmacy_korosho,publish,36903093,51,18,福井県,ハート調剤薬局今庄店,919-0131,読み込んでいます...,南条郡南越前町今庄８４－２８－６,0778-45-2655,0120-853-901,"月火水金9：00～18：00
木9：00～17：00
土9：00～13：00",有,070-7379-8089,三田村　俊明
pharmacy_korosho,publish,36903094,52,18,福井県,酒井薬局,919-0416,読み込んでいます...,坂井市春江町江留下宇和江３０,0776-51-3862,0776-51-5816,"月火水金9：00～18：00
木土9：00～17：00",無,,酒井　亨
pharmacy_korosho,publish,36903095,53,18,福井県,なの花薬局若狭市場店,919-1541,読み込んでいます...,三方上中郡若狭町市場１９－２－１,0770-62-2250,0770-62-2251,"月木金9：00～19：00
火水9：00～18：00",有,0770-62-2250,藤長　宏昌
pharmacy_korosho,publish,36903096,54,18,福井県,なの花薬局井ノ口店,919-1542,読み込んでいます...,三方上中郡若狭町井ノ口29-33,0770-62-2670,0770-62-2671,"月火水金8:30〜19:30
木8:30〜16:30
土8:30〜14:00",有,0770-62-2670,上村　貴史
pharmacy_korosho,publish,36903097,1,19,山梨県,みさき薬局北新,400-0005,読み込んでいます...,甲府市北新１－１－１９,055-267-8877,055-267-8878,月･火･水･金8:30～18:00､水8:30～17:30､土8:30～12:30,有,055-267-8877,三好　晴美
pharmacy_korosho,publish,36903098,2,19,山梨県,みさき薬局甲府北口,400-0024,読み込んでいます...,甲府市北口２－９－１２　ニシコー北口駅前ビル１Ｆ,055-288-9200,055-288-9201,月～金8：30～18：30　土8：30～16：00,有,055-288-9200,飯野　智、松村　厚志、小出　栄一
pharmacy_korosho,publish,36903099,3,19,山梨県,株式会社赤岡綜合薬局北口店,400-0024,読み込んでいます...,甲府市北口３－１－２,055-252-4595,055-252-4582,"月･火･木･金8:30～18:00　
木土8:30～13:00",無,,薬袋　貴美
pharmacy_korosho,publish,36903100,4,19,山梨県,アルプス薬局,400-0026,読み込んでいます...,甲府市塩部４－１３－２３,055-251-2767,055-251-7957,"月～金9：00～18：30
土9：00～13：00",有,055-251-2767,宮田　尚子
pharmacy_korosho,publish,36903101,5,19,山梨県,調剤薬局ツルハドラッグ甲府富士見店,400-0027,読み込んでいます...,甲府市富士見１－６－１３,055-255-3268,055-255-3268,月～金9:00～14:00､15:00～18:00,無,,梶原　高樹
pharmacy_korosho,publish,36903102,6,19,山梨県,光和堂調剤薬局,400-0032,読み込んでいます...,甲府市中央５－５－８,055-221-3210,055-221-3310,AM9:00～PM1:00　PM2:00～PM6:00,無,,五味　哲也
pharmacy_korosho,publish,36903103,7,19,山梨県,あおぞら薬局富士見店,400-0035,読み込んでいます...,甲府市飯田２－３－６,055-225-0003,055-225-0004,"月火水金9：00～18：00
木9：00～17：00
土9：00～16：00",有,055-225-0003,中村　由喜
pharmacy_korosho,publish,36903104,8,19,山梨県,内藤薬局飯田店,400-0035,読み込んでいます...,甲府市飯田１－１－２２,055-228-2961,055-228-2962,"月～金8：30～20：00
土8：30～19：00",有,055-228-2961,内藤　貴夫
pharmacy_korosho,publish,36903105,9,19,山梨県,アイセイ薬局国母店,400-0043,読み込んでいます...,甲府市国母８－２８－１８,055-288-1188,055-288-1187,"月火木金8：30～18：30
水8：30～16：30
土8：30～12：30　",有,055-288-1188,望月　靖代、馬場　佑衣、東島　孝親、石川　真希、小田切　いくみ
pharmacy_korosho,publish,36903106,10,19,山梨県,ミルキッズ調剤薬局,400-0058,読み込んでいます...,甲府市宮原町岡田２００１,055-243-6500,055-243-6161,"8:45-12:00･14:00-18:00　
(水･土)8:45-12:00",有,090-2158-1200,赤池　英昭
pharmacy_korosho,publish,36903107,11,19,山梨県,調剤薬局ツルハドラッグ甲府千塚店,400-0074,読み込んでいます...,甲府市千塚４－３－２７,055-255-2350,055-255-2350,9:00～18:00 （休憩）13:00～14:00,無,,廣﨑　寛子
pharmacy_korosho,publish,36903108,12,19,山梨県,調剤薬局ツルハドラッグ甲府徳行店,400-0074,読み込んでいます...,甲府市徳行２－１７－３,055-244-2768,055-244-2768,月～金9：30～18：30,無,,小林　想一郎
pharmacy_korosho,publish,36903109,13,19,山梨県,調剤薬局ツルハドラッグ双葉響が丘店,400-0104,読み込んでいます...,甲斐市龍地３６４７－１,0551-28-8278,0551-28-8278,"月～金（平日）9:00～18:00 
（休憩）13:00～14:00",無,,廣﨑　寛子、斎藤　健太
pharmacy_korosho,publish,36903110,14,19,山梨県,ユウキ薬局,400-0115,読み込んでいます...,甲斐市篠原８３２,055-276-0660,055-276-0660,"月水金8：30～20：00
火木8：30～18：00
土8：30～14：00",無,,鶴田　祐基
pharmacy_korosho,publish,36903111,15,19,山梨県,日本調剤竜王薬局,400-0115,読み込んでいます...,甲斐市篠原１４２５－６,055-279-8700,055-279-8799,"月火水金8：45～18：00 
木9：00～17：00 
土8：45～17：00",有,080-3583-1990,堀内　絵梨香、山内　まり子
pharmacy_korosho,publish,36903112,16,19,山梨県,明治堂志村調剤薬局,400-0123,読み込んでいます...,甲斐市島上条６４４－４,055-277-9335,055-277-9336,"月～金9：00～18：30
土9：00～12：30",有,055-277-9335,志村　人士
pharmacy_korosho,publish,36903113,17,19,山梨県,かおり薬局,400-0124,読み込んでいます...,甲斐市中下条８８６－１,055-277-9674,055-277-9675,"月火水金8：45～18：30
木9：00～17：00
土8：45～15：00",有,055-277-9674,石川　育代
pharmacy_korosho,publish,36903114,18,19,山梨県,健康堂調剤薬局敷島店,400-0124,読み込んでいます...,甲斐市中下条２４５－３,055-277-6806,055-277-6806,"月～金8：30～12：00／14：30～18：00
土8：30～12：00",無,,秋山　秀紀
pharmacy_korosho,publish,36903115,19,19,山梨県,ゆずのき薬局,400-0301,読み込んでいます...,南アルプス市桃園１４５１－７,055-267-8158,055-267-8159,"月～金9：00～18：30
土9：00～12：30",無,,松本　拓也
pharmacy_korosho,publish,36903116,20,19,山梨県,アヤメ薬局,400-0306,読み込んでいます...,南アルプス市小笠原４４５－１,055-283-5848,055-283-5843,火～土8:30～18:00　日8:30～13:00,有,055-283-5848,樫村　伸成、樫村　浩子
pharmacy_korosho,publish,36903117,21,19,山梨県,アーク調剤薬局南アルプス店,400-0405,読み込んでいます...,南アルプス市下宮地６９０－１,055-287-8867,055-287-8868,"月火木金9：00～18：30
水10：00～18：00
土9：00～14：30",無,,河澄　麻弓
pharmacy_korosho,publish,36903118,22,19,山梨県,あい調剤薬局,400-0501,読み込んでいます...,南巨摩郡富士川町青柳町９８９－３,0556-42-9010,0556-42-9011,"月･木･金9:00～18:00、
火･水9:00～17:00、土9:00～12:00",有,0556-42-9010,山内　桂子
pharmacy_korosho,publish,36903119,23,19,山梨県,志村衛生堂薬局,400-0601,読み込んでいます...,南巨摩郡富士川町鰍沢１８０１,0556-22-0017,0556-22-2405,"月～金9：00～18：00
土9：00～17：00",無,,志村　貴美子
pharmacy_korosho,publish,36903120,24,19,山梨県,いっぷく堂薬局,400-0826,読み込んでいます...,甲府市西高橋町９０－２,055-221-2050,055-221-2051,"月～金9：00～17：00
土9：00～14：00",有,090-2253-1789,樋田　晃治
pharmacy_korosho,publish,36903121,25,19,山梨県,アイセイ薬局小瀬店,400-0836,読み込んでいます...,甲府市小瀬町１１４２－３,055-242-2311,055-242-2312,"月～金8：30～18：30
土8：30～17：00",有,055-242-2311,三井　玲子、古矢　一真、大原　健太郎
pharmacy_korosho,publish,36903122,26,19,山梨県,株式会社赤岡綜合薬局小瀬店,400-0836,甲府市,甲府市小瀬町２８－１,055-242-0678,055-242-0677,"月火水金8：30～18：00
木土8：30～13：00",無,,赤岡　宏江
pharmacy_korosho,publish,36903123,27,19,山梨県,シード薬局まちかど相談所,400-0851,読み込んでいます...,甲府市住吉５－３－１７,050-8882-9822,055-213-5959,8:30～11:30,有,080-4451-6609,守矢　学
pharmacy_korosho,publish,36903124,28,19,山梨県,仁助堂薬局,400-0866,読み込んでいます...,甲府市若松町１１－１,055-235-4168,055-235-4169,"月～金9：00～19：30
土9：00～18：00",有,055-235-4168,淺尾　洋、淺尾　京子
pharmacy_korosho,publish,36903125,29,19,山梨県,ふなつ薬局,401-0301,読み込んでいます...,南都留郡富士河口湖町船津７４６３－１,0555-20-3861,0555-72-6015,"月～金8：30～18：00
土8：30～14：00",有,0555-20-3861,中村　悠一
pharmacy_korosho,publish,36903126,30,19,山梨県,赤池薬局,401-0301,読み込んでいます...,南都留郡富士河口湖町船津３８４４,0555-72-0026,0555-72-3026,月～土8：30～19：00,無,,赤池　久男、赤池　智恵子
pharmacy_korosho,publish,36903127,31,19,山梨県,クボタ薬局,402-0053,読み込んでいます...,都留市上谷６－９－２７,0554-43-2700,0554-43-1700,"月～金9：00～19：00
土9：00～18：00",有,090-5192-8342,藤井　佳江
pharmacy_korosho,publish,36903128,32,19,山梨県,調剤薬局ツルハドラッグ都留文大駅前店,402-0054,読み込んでいます...,都留市田原２－１１０７,0554-46-5268,0554-46-5268,月～金:9:00～13:00、14:00～18:00,無,,松田　尚子
pharmacy_korosho,publish,36903129,33,19,山梨県,有限会社クレチ薬局,403-0001,読み込んでいます...,富士吉田市上暮地１－１７－２１,0555-23-7613,0555-23-7613,月～土8：30～18：00,有,0555-23-7613,土屋　貢
pharmacy_korosho,publish,36903130,34,19,山梨県,守山薬局,403-0003,読み込んでいます...,富士吉田市大明見６－１７－１,0555-22-2649,0555-24-7721,"月～金8：30～19：30
土8：30～18：00",無,,守山　誠
pharmacy_korosho,publish,36903131,35,19,山梨県,株式会社渡辺薬局,403-0004,読み込んでいます...,富士吉田市下吉田３－１２－１６,0555-22-0979,0555-22-8816,月～土8：30～19：30,有,090-3239-0979,渡邊　雅人
pharmacy_korosho,publish,36903132,36,19,山梨県,共創未来富士吉田薬局,403-0005,読み込んでいます...,富士吉田市上吉田２－５－１,0555-21-2202,0555-21-2203,9：00～18：45,無,,小林　真紀
pharmacy_korosho,publish,36903133,37,19,山梨県,有限会社宮本屋薬局,403-0014,読み込んでいます...,富士吉田市竜ヶ丘１－５－２０,0555-24-0046,0555-22-9246,月～土8：30～20：00,無,,宮下　明美
pharmacy_korosho,publish,36903134,38,19,山梨県,共創未来富士山薬局,403-0032,富士吉田市,富士吉田市上吉田東３－４－１,0555-21-1060,0555-21-1063,月～日9：00～18：30,無,,中村　芙沙子
pharmacy_korosho,publish,36903135,39,19,山梨県,日本調剤ふじ吉田薬局,403-0032,読み込んでいます...,富士吉田市上吉田東７－１４－５,0555-21-1200,0555-21-1201,"月～金8：30～17：45
土8：30～12：30",有,080-3583-1991,佐野　史絵
pharmacy_korosho,publish,36903136,40,19,山梨県,アーク調剤薬局塩山中央店,404-0037,読み込んでいます...,甲州市塩山西広門田４５９－３,0553-39-9500,0553-39-9501,"月～金8：30～18：00
土8：30～17：00",有,070-3623-9774,雨宮　飛友馬
pharmacy_korosho,publish,36903137,41,19,山梨県,株式会社塩山薬局,404-0042,読み込んでいます...,甲州市塩山上於曽１７５３,0553-33-2555,0553-32-4484,"(月～金)9:00～AM～6:00PM､
(土)9:00～AM～5:00PM",無,,小鳥居　智恵子
pharmacy_korosho,publish,36903138,42,19,山梨県,ウエルシア薬局山梨七日市場店,405-0007,読み込んでいます...,山梨市七日市場８６３,0553-21-7021,0553-21-7023,月～金9:00～19:00,無,,芦澤　真
pharmacy_korosho,publish,36903139,43,19,山梨県,ときわ調剤センター,405-0031,読み込んでいます...,山梨市万力７５,0553-21-8151,0553-21-8152,"月～金8：30～18：00
土8：30～15：00",有,080-6518-5708,小原　千和、小原　三和
pharmacy_korosho,publish,36903140,44,19,山梨県,山梨薬剤センター,405-0031,読み込んでいます...,山梨市万力１１０,0553-23-1321,0553-23-3151,"月～金8：30～17：30
土8：30～17：00",有,0553-23-3290,廣瀬　徹、三井　祐介、降矢　実穂
pharmacy_korosho,publish,36903141,45,19,山梨県,調剤薬局ツルハドラッグ山梨正徳寺店,405-0032,読み込んでいます...,山梨市正徳寺字若宮１２９０,0553-23-2681,0553-23-2681,月～金10:00～14:00、15:00～19:00,無,,佐川　信昭
pharmacy_korosho,publish,36903142,46,19,山梨県,フリヤ薬局,406-0031,読み込んでいます...,笛吹市石和町市部１０７８－１,055-262-2815,055-267-8988,"月～金9：30～18：00
土9：30～15：00",有,090-5391-6479,降矢　可奈子
pharmacy_korosho,publish,36903143,47,19,山梨県,ももの木薬局,406-0032,読み込んでいます...,笛吹市石和町四日市場４５－２,055-261-2006,055-261-2106,"月～金9：00-18：00
土9：00-14：00",有,055-261-2006,井上　歩
pharmacy_korosho,publish,36903144,48,19,山梨県,八代調剤薬局,406-0033,読み込んでいます...,笛吹市石和町小石和２６５４,055-261-1552,055-261-1553,"月火水金9：00～18：00
土9：00～13：00",無,,今野　智栄
pharmacy_korosho,publish,36903145,49,19,山梨県,ウエルシア薬局マーケットタウン御坂店,406-0804,読み込んでいます...,笛吹市御坂町夏目原１１１６,055-261-8704,055-261-8703,"月～土9:00～19:00
日･祝日9:00～17:00
(日･祝日13:00～14:00は閉局)",有,055-261-8704,安部　恭平
pharmacy_korosho,publish,36903146,50,19,山梨県,調剤薬局ﾂﾙﾊﾄﾞﾗｯｸﾞ韮崎本町店,407-0024,読み込んでいます...,韮崎町本町３丁目７番９号,0551-30-5268,0551-30-5268,月～金9:00～13:00 14:00～18:00,無,,髙橋　圭一
pharmacy_korosho,publish,36903147,51,19,山梨県,アーク調剤薬局韮崎店,407-0261,読み込んでいます...,韮崎市中田町小田川１４１６－３,0551-25-2347,0551-25-3352,"月水木金8：00～18：00
火9：00～17：30
土8：00～13：00",有,090-6700-6350,原　朋大
pharmacy_korosho,publish,36903148,52,19,山梨県,うえはら薬局,408-0021,読み込んでいます...,北杜市長坂町長坂上条２０６１－５,0551-32-8804,0551-32-8805,"月～金9：00～18：00
土9：00～13：30",有,0551-32-8804,秋山　ヒロミ
pharmacy_korosho,publish,36903149,53,19,山梨県,アーク調剤薬局長坂店,408-0034,読み込んでいます...,北杜市長坂町大八田３８７８－１,0551-45-9537,0551-45-9538,"月･火･水･金8:30～18:00　
木･土8:30～13:00",有,080-5408-7666,三井　和浩
pharmacy_korosho,publish,36903150,54,19,山梨県,調剤薬局ツルハドラッグ北杜長坂店,408-0034,読み込んでいます...,山梨県北杜市長坂町大八田５３９－１,0551-30-7936,0551-30-7936,"月～金9：30～18：30
土・日・祝定休",無,,寺田　吉宏
pharmacy_korosho,publish,36903151,55,19,山梨県,ホクト薬局,408-0114,読み込んでいます...,北杜市須玉町藤田７５８,0551-42-4321,0551-42-4322,"月火水金9:00～18:00
木9:00～17:00土9:00～13:00",有,0551-42-4321,中田　満
pharmacy_korosho,publish,36903152,56,19,山梨県,梅沢薬局,409-0614,読み込んでいます...,大月市猿橋町猿橋４７,0554-23-1155,0554-23-1190,"月～金8：30～18：45
土8：30～17：45
祝日を除く",有,090-2537-2736,長坂　喜美雄、長坂　さゆり
pharmacy_korosho,publish,36903153,57,19,山梨県,みのぶ調剤薬局,409-2531,読み込んでいます...,南巨摩郡身延町梅平２４８３－１１８,0556-62-2112,0556-62-2113,月～金8:30～18:00,無,,田中　裕康
pharmacy_korosho,publish,36903154,58,19,山梨県,有限会社さくらさくら調剤薬局,409-2531,読み込んでいます...,南巨摩郡身延町梅平２４８３－４７,0556-62-3987,0556-62-3988,"月～金8:30～18:00 
土(第1･3･5)8:30～12:30",無,,望月　美樹
