"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","openinghours","emergency_contact","emergency_contact_phone"
"36902908","中安調剤薬局","958-0033","新潟県","村上市","村上市緑町５－５－３０","15212","0254-52-7058","月～金8:30～18:00","有","0254-52-7058（転送）"
"36902909","調剤薬局ツルハドラッグ村上緑町店","958-0033","新潟県","村上市","村上市緑町１－３－４４","15212","025-475-5216","月～金9:00～13:00､14:00～18:00","無",""
"36902910","中安調剤薬局国道店","958-0823","新潟県","村上市","村上市仲間町２２５－２","15212","0254-50-1180","月･火･木･金8:30～18:45　土8:30～17:00","有","0254-50-1180（転送）"
"36902911","大町キムラ薬局駅前店","958-0854","新潟県","村上市","村上市田端町３－３８","15212","0254-53-6530","月～土　9:00～19:00","有","0254-53-6530（転送）"
"36902912","小川薬局","959-0129","新潟県","燕市","燕市地蔵堂本町2－6－23","15213","0256-97-2047","月～土　9：00～20：00","有","0256-97-2047"
"36902913","さくら薬局燕吉田店","959-0264","新潟県","燕市","燕市吉田３７４９","15213","0256-94-0130","月・火・水・金　9:00～18:00
木・土　9:00～12:30","有","0256-94-0130（転送）"
"36902914","ユリノキ調剤薬局","959-1313","新潟県","加茂市","加茂市幸町１－１６－２６","15209","0256-53-4726","月・火・水・金　8:30～18:00
木　8:30～16:30
土　8:30～12:30","有","0256-53-4726（転送）"
"36902915","雪椿調剤薬局","959-1326","新潟県","加茂市","加茂市青海町２－３６７－６","15209","0256-57-7188","月～金8:30～17:00","無",""
"36902916","市役所前薬局","959-1381","新潟県","加茂市","加茂市新栄町４－５","15209","0256-52-1115","月・火・木・金　8:30～18:00
水　8:30～16:30
土　8:30～13:00","有","070-3140-6402"
"36902917","斎藤薬局","959-1704","新潟県","五泉市","五泉市村松甲１７７６","15218","0250-58-6568","月～土　8:00～19:00","有","0250-58-6568
090-3089-9572"
"36902918","越中屋薬局　ドラッグホクト","959-2221","新潟県","阿賀野市","阿賀野市保田３０９５　ウィンディ内","15223","0250-68-5570","9:00～19:00","有","0250-68-5570（転送）"
"36902919","調剤薬局ツルハドラッグ村上荒川店","959-3107","新潟県","村上市","村上市下鍛冶屋６３９番","15212","0254-62-0068","月～金 9:30～13:30 14:30～18:30","無",""
"36902920","すみれ薬局緑町店","930-0038","富山県","富山市","富山市緑町１－１－８","16201","076-481-6768","月・火・水・金
8：45～18：00
木　8：45～17：00
土　8：45～13：00","有","076-481-6768（転送）"
"36902921","星井町薬局","930-0065","富山県","富山市","富山市星井町２－７－３９","16201","076-420-8193","月～金　8：30～18：00
土　8：30～17：00","無",""
"36902922","あおば薬局くれは店","930-0138","富山県","富山市","富山市呉羽町７１８７－２７","16201","076-436-2302","月・火・木・金
9：00～18：30
水　9：00～17：45
土　9：00～13：00","有","080-6674-2343"
"36902923","アイン薬局富山大学病院前店","930-0152","富山県","富山市","富山市杉谷１０６－１","16201","076-436-2352","月～金　8：45～17：45","有","080-4001-5487"
"36902924","ウエルシア薬局富山立山店","930-0221","富山県","立山町","中新川郡立山町前沢２５９０－５","16323","076-462-7020","月～金　9：00～19：00
土　9：00～14：00、15：00～19：00","無",""
"36902925","まつむら調剤薬局","930-0229","富山県","立山町","中新川郡立山町前沢新町４０７－２","16323","076-463-6288","月・火・木・金　
9：00～18：30
水・土　9：00～12：30","有","090-6815-4450"
"36902926","共創未来 高田薬局","930-0866","富山県","富山市","富山市高田６３－１","16201","025-550-6620","月～金　8:30～19:00
土　8:30～17:00
日・祝　8:30～12:30","無",""
"36902927","五福薬局","930-0866","富山県","富山市","富山市高田１１９－１","16201","076-491-5298","8:30～19:30(月～金)
8:30～17:30(土、日、祝日)
（1/1・8/15・3/21休み）","有","076-491-5298(転送)"
"36902928","ごそうつばさ薬局","930-0882","富山県","富山市","富山市五艘１６３１－１","16201","076-443-4193","月・火・水・金　
9：00～19：00
木・土　9：00～15：00","無",""
"36902929","チューリップ薬局アリス店","930-0887","富山県","富山市","富山市五福１１４３－１
アリスショッピングセンター１階","16201","076-432-6787","月～土　10：00～19：00","有","080-7469-5668"
"36902930","オリーブ薬局","930-0892","富山県","富山市","富山市石坂２５５３－１０","16201","076-439-7660","月・火・水・金
8：30～18：30
木　8：30～17：00
土　8：30～15：00","有","090-3153-4022"
"36902931","藤の木薬局","930-0936","富山県","富山市","富山市藤木１８２９－１","16201","076-495-6868","月～金　8：45～18：30
土　8：45～17：00","有","090-8967-5639"
"36902932","オーク薬局　秋吉店","930-0953","富山県","富山市","富山市秋吉１３８－２","16201","076-461-3732","8:30～18:10","無",""
"36902933","ウエルシア薬局富山天正寺店","930-0955","富山県","富山市","富山市天正寺１１０５","16201","076-461-6880","月～金:　9時～20時/土:　9時～19時/　日･祝9～14時、15時～19時","無",""
"36902934","たちいで薬局","930-0975","富山県","富山市","富山市西長江１－１－１４","16201","076-464-5337","月・火・水・金
9：00～18：30
木・土　9：00～17：00","有","090-5684-0485"
"36902935","こぐま薬局","932-0813","富山県","小矢部市","小矢部市野寺７４－１","16209","0766-68-0591","月～金　8：30～18：00
土　9：00～12：00","有","090-1074-7983"
"36902936","クスリのアオキ　野村薬局","933-0014","富山県","高岡市","高岡市野村１３２９－１","16202","0766-29-1131","平日9～19時､土曜9～18時","有","090-6810-8813"
"36902937","ひかり薬局定塚店","933-0032","富山県","高岡市","高岡市定塚町６－７","16202","0766-30-2771","月・火・水・金
9：00～18：00
木・土　9：00～12：00","有","080-8990-0489"
"36902938","ひかり薬局問屋町店","933-0813","富山県","高岡市","高岡市下伏間江２０－４","16202","0766-53-5517","月・火・木・金
9：00～18：00
水・土　9：00～12：00","有","080-2955-2198"
"36902939","チューリップ泉ケ丘薬局","933-0826","富山県","高岡市","高岡市佐野８６６－３","16202","0766-25-0812","月・火・水・金
9：00～18：00（12：30～14：30休み）
木・土　9：00～12：45","有","080-4159-7129"
"36902940","あおぞら薬局駅南","933-0871","富山県","高岡市","高岡市駅南３－７－１２","16202","0766-28-1181","月・火・水・金
8：30～19：30
木　8：30～13：30
土　8：30～17：30","有","090-6819-4905"
"36902941","ウエルシア薬局高岡京田店","933-0874","富山県","高岡市","高岡市京田６２４－２","16202","0766-22-2366","月～土　9：00～19：00","無",""
"36902942","あい丸の内薬局","933-0912","富山県","高岡市","高岡市丸の内７－３５","16202","0766-28-8255","月～金　9：00～18：30
土　9：00～13：00","有","080-1951-7619"
"36902943","永野薬局","934-0027","富山県","射水市","射水市中新湊１３－２７","16211","0766-82-2667","月～土　8：00～20：00
日　9：00～18：00","有","090-8702-7789"
"36902944","サエラ薬局新湊店","934-0049","富山県","射水市","射水市鏡宮１０９","16211","0766-83-7525","月～金　9：00～18：00
土　9：00～13：00","有","0766-83-7525"
"36902945","チューリップ中曽根薬局","934-0092","富山県","高岡市","高岡市中曽根１２０－１","16202","0766-82-1255","月・火・水・金
9：00～18：00
木　9：00～17：00
土　9：00～12：30","有","090-1390-2842"
"36902946","ハッピー長沢薬局","935-0021","富山県","氷見市","氷見市幸町９－７８　ハッピータウン内","16205","0766-72-8030","月～土　9：00～18：00","無",""
"36902947","ウエルシア薬局氷見諏訪野店","935-0062","富山県","氷見市","氷見市諏訪野９－１５","16205","0766-73-1511","月～土
9：00～14：00
15：00～19：00","無",""
"36902948","ウエルシア薬局滑川吾妻店","936-0033","富山県","滑川市","滑川市吾妻町５１１","16206","076-476-2880","月～金　9：00～19：00
土
9：00～13：30
14：30～19：00","無",""
"36902949","あんず薬局黒部本店","938-0036","富山県","黒部市","黒部市北新１０－４","16207","0765-52-5000","月・火・水・金　
9：00～18：30
木　9：00～17：00
土　9：00～13：00","有","0765-52-5000（転送）"
"36902950","チューリップ生地薬局","938-0072","富山県","黒部市","黒部市生地中区１０４－１","16207","0765-52-1115","月・火・水・金　
9：00～18：00
木　9：00～17：00
土　8：45～12：45","有","090-1315-2121"
"36902951","うなづき薬局","938-0862","富山県","黒部市","黒部市宇奈月町浦山８０４－１","16207","0765-65-9383","月～金9:30～19:00、土･日･祝9:30～17:30","有","0765-65-9383（転送）"
"36902952","いみずの薬局","939-0364","富山県","射水市","射水市南太閤山３－１－６","16211","0766-56-0961","月～金　8：30～18：30
土　8：30～12：30","有","090-5178-7226"
"36902953","あんず薬局入善店","939-0624","富山県","入善町","下新川郡入善町青島４０２－１","16342","0765-74-2007","月～金　9：00～18：00
土　9：00～17：00","有","0765-74-2007(転送)"
"36902954","こざわ薬局","939-0741","富山県","朝日町","下新川郡朝日町泊３１７","16343","0765-82-1158","月～金　8：30～18：30
土　8：30～13：30","有","0765-83-1185"
"36902955","ウエルシア薬局高岡戸出店","939-1104","富山県","高岡市","高岡市戸出町４－１１－５","16202","0766-63-1971","月～土　
9：00～13：30
14：30～19：00","無",""
"36902956","タケザワ薬局","939-1104","富山県","高岡市","高岡市戸出町４－３－２８","16202","0766-63-1578","9:00～19:00。月曜･火曜･水曜･木曜･金曜","有","090-2127-6962"
"36902957","イオン薬局となみ店","939-1344","富山県","砺波市","砺波市中神１－１７４","16208","0763-32-8832","月～土:9:00～22:00 日曜日:9:00～21:00","無",""
"36902958","たちぱぱ薬局エナックス","939-1374","富山県","砺波市","砺波市山王町２－１４","16208","0763-34-5533","月～金　9：00～18：00
土　10：00～12：00","有","0763-34-5533"
"36902959","たちぱぱ薬局","939-1377","富山県","砺波市","砺波市寿町２－３９","16208","0763-33-3366","月～金　9：00～20：00
土　9：00～18：00","有","0763-33-3366"
"36902960","チューリップ天神町薬局","939-1662","富山県","南砺市","南砺市福光１３１６－２","16210","0763-52-7370","月・火・水・金
8：30～18：00
木　8：30～16：30
土　8：30～12：00","有","090-3768-1586"
"36902961","ワタナベ薬局","939-1704","富山県","南砺市","南砺市田中７８－１","16210","0763-52-7716","月～金　9：00～19：00
土　9：00～15：00","有","0763-52-7716（転送）"
"36902962","野村薬局","939-1863","富山県","南砺市","南砺市城端４１６","16210","0763-62-0074","月～金　8：00～19：00
土　8：00～18：00","有","0763-62-0074"
"36902963","ウエルシア調剤薬局大沢野店","939-2252","富山県","富山市","富山市上大久保牛ケ花割１５８６－３","16201","076-468-0261","月～土　9：00～19：00","有","090-8345-2173"
"36902964","アイン薬局　富山西店","939-2716","富山県","富山市","富山市婦中町下轡田１０１９","16201","076-464-3943","月～金8:30～17:30　土8:30～12:30　日祝:休","有","076-464-3943"
"36902965","V･drug富山婦中薬局","939-2719","富山県","富山市","富山市婦中町西ケ丘１９２５","16201","076-466-0805","月～金　9：00～19：00
土　9：00～15：00","有","080-9417-5438"
"36902966","西尾薬局婦中店","939-2721","富山県","富山市","富山市婦中町板倉４６２－３","16201","076-466-6388","月・火・水・金
9：00～18：30
木　9：00～17：00
土　9：00～14：00","有","070-5632-4184"
"36902967","高屋敷はなの木薬局","939-8036","富山県","富山市","富山市高屋敷６５－３","16201","076-464-3933","月～金　9：00～18：00","有","076-464-3933"
"36902968","本郷はなの木薬局","939-8045","富山県","富山市","富山市本郷町３区１９８－３","16201","076-495-8366","月・火・木・金
9：00～18：00
水　9：00～17：00
土　9：00～13：00","有","076-495-8366"
"36902969","はなの木薬局アピタ富山店","939-8071","富山県","富山市","富山市上袋１００　アピタ富山店１Ｆ","16201","076-495-3210","月～金　9：30～18：30
土　9：30～13：30","有","090-7084-2848"
"36902970","つきおかつばさ薬局","939-8132","富山県","富山市","富山市月岡町４－７０１－２","16201","076-428-8232","月・火・水・金　
9：00～18：30
木　9：00～14：00
土　9：00～17：30","無",""
"36902971","蔵薬局","939-8134","富山県","富山市","富山市上千俵町５６２－２","16201","076-428-9696","月・火・水・金
9：00～18：30
木・土　9：00～17：30","有","090-2378-2264"
"36902972","富南薬局","939-8182","富山県","富山市","富山市悪王寺４３－２","16201","076-464-5781","月・火・木・金
9：00～19：00
水　9：00～18：00
土　9：00～14：00","有","090-5682-7920"
"36902973","そうごう薬局布瀬店","939-8207","富山県","富山市","富山市布瀬本町１３－１０","16201","076-420-8393","月・火・木・金　
9：00～18：00
水・土　9：00～13：00","有","076-420-8393"
"36902974","若葉らいふ薬局","920-0013","石川県","金沢市","金沢市沖町二３１","17201","076-252-8100","月～金 8:30～18:00 土 8:30～13:00","有","076-252-8100"
"36902975","浅野川はなの木薬局","920-0018","石川県","金沢市","金沢市三口町土３５８","17201","076-201-8197","月～金9:00～17:30土9:00～13:00","有","076-201-8197"
"36902976","ウエルシア薬局金沢出雲町店","920-0056","石川県","金沢市","金沢市　出雲町イ２２２","17201","076‐210‐5580","月～土9:00～19:00","無",""
"36902977","プラス薬局","920-0203","石川県","金沢市","金沢市木越町チ８０－６","17201","076-239-4193","月火水金9:00～19:00木9:00～18:00土9：00～17:00","無",""
"36902978","医科大前たんぽぽ薬局","920-0265","石川県","内灘町","河北郡内灘町大学１－１","17365","076-286-6431","月～金9:00～18:00土9:00～15:00","有","076-286-6431"
"36902979","白帆台プラス薬局","920-0269","石川県","内灘町","河北郡内灘町白帆台２－１","17365","076-286-1193","月～金9:00～18:00土9：00～17:00","無",""
"36902980","キタムラ薬局","920-0341","石川県","金沢市","金沢市寺中町ト７－３","17201","076-267-6116","月～土9:00～20:00","有","090-1317-4225"
"36902981","共創未来藤江北薬局","920-0345","石川県","金沢市","金沢市藤江北１－４３４","17201","076-256-0484","月火水金:8:45～18:15木8:45～17:45土8:45～16:15第2･3水8:45～12:45第3木休み","有","080-8764-9618"
"36902982","大徳はなの木薬局","920-0348","石川県","金沢市","金沢市松村１－５末栄ビル１階","17201","076-268-1255","月～金9:00～18:00
土9:00～16:00","有","076-268-1255"
"36902983","わかひの薬局","920-0353","石川県","金沢市","金沢市赤土町ニ４－９","17201","076-268-7829","月～金8:30～18:00土8:30～17:00","有","076-268-7829"
"36902984","てまり古府薬局","920-0362","石川県","金沢市","金沢市古府町２－５０","17201","076-287-5330","月～金9:00～18:00土9:00～13:00","有","076-287-5330"
"36902985","ウエルシア薬局金沢三池店","920-0809","石川県","金沢市","金沢市三池栄町３１２","17201","076-252-7215","月～土9:00～19:00","無",""
"36902986","中森かいてきゆいの里薬局","920-0809","石川県","金沢市","金沢市三池栄町７０","17201","076-255-2161","月～金9:00～18:30土9:00～14:00","有","080-4065-1795"
"36902987","綿谷小作薬局","920-0831","石川県","金沢市","金沢市東山１－２－２","17201","076-252-1905","月～金9:00～18:00土9:00～15:00","無",""
"36902988","ムライ薬局","920-0852","石川県","金沢市","金沢市此花町３－２ライブ１ビル１Ｆ","17201","076-231-4095","月～土9:00～18:30","有","090-4686-9177"
"36902989","金沢駅前はあと薬局","920-0853","石川県","金沢市","金沢市本町２－１５－１","17201","076-222-1117","月火木金9:00～19:00水土9:00～18:00","有","076-222-1117"
"36902990","ひこそまち薬局","920-0901","石川県","金沢市","金沢市彦三町１－５－３３－２","17201","076-213-5373","月～土8:45～18:00","有","076-213-5373"
"36902991","合名会社　吉野薬局","920-0935","石川県","金沢市","金沢市石引２－６－５","17201","076-231-5147","月～金 9:00～19:00 土9:00～18:00","無",""
"36902992","済美会薬局","920-0935","石川県","金沢市","金沢市石引１－８－１０","17201","076-264-8551","月～金8:30～18:00土8:30～12:30","有","090-2124-0556"
"36902993","阪神調剤薬局金沢石引店","920-0935","石川県","金沢市","金沢市石引１－７－１６","17201","076-260-7505","月～金8:30～18:00土8:30～13:00","有","090-9279-9442"
"36902994","りーど薬局","920-0965","石川県","金沢市","金沢市笠舞３－２－３０","17201","076-232-8008","月～金:9:00～18:00土:9:00～13:00","有","076-232-8008(夜間転送)"
"36902995","タイヨウ薬局","920-1154","石川県","金沢市","金沢市太陽が丘３－１－１５","17201","076-229-7880","月～金9:00～18:30土9:00～16:30 ","有","090-2032-7880"
"36902996","朝霧台あおば薬局","920-1155","石川県","金沢市","金沢市田上本町３－２０３","17201","076-263-7800","月火木金9:00～18:15水9:00～17:00
土9:00～13:00","有","080-5965-5490"
"36902997","もりの里はなの木薬局","920-1156","石川県","金沢市","金沢市田上の里２－１４８","17201","076-234-1170","月～土9:30～18:30","有","076-234-1170"
"36902998","クスリのアオキ鈴見薬局","920-1167","石川県","金沢市","金沢市もりの里３－１８３","17201","076-234-2277","月～金9:00～19:00土9:00～13:00","有","090-6810-8825"
"36902999","月橋ゆうゆう薬局","920-2104","石川県","白山市","白山市月橋町７２１－２","17210","076-273-2250","月火木金8:30～18:30水8:30～17:00
土8:30～13:00","有","076-273-2250"
"36903000","ウエルシア薬局　白山鶴来店","920-2155","石川県","白山市","白山市知気寺町６０－１","17210","076-273-0112","月～土 9:00-19:00","無",""
"36903001","鞍月あおぞら薬局","920-8201","石川県","金沢市","金沢市鞍月東１－８－２","17201","076-237-8938","月～日9:00～18:00","有","076-237-8938"
"36903002","ウエルシア薬局金沢直江店","920-8214","石川県","金沢市","金沢市直江南１－４４","17201","076-238-4827","月～土9:00～19:00","無",""
"36903003","田上はなの木薬局","920-1156","石川県","金沢市","金沢市田上の里２－１４６","17201","076-234-1210","月～金9:00～18:00土9:00～13:30","有","076-234-1210"
"36903004","のまち薬局","921-8031","石川県","金沢市","金沢市野町２‐４‐１１","17201","076‐245‐0896","月～金9:00～18:00土9:00～13:00","有","076‐245‐0896"
"36903005","てまり西泉薬局","921-8043","石川県","金沢市","金沢市西泉１－１４９－１","17201","076-256-2612","月～金9:00～18:00土9:00～13:00","有","076-256-2612"
"36903006","ウエルシア薬局金沢大桑店","921-8045","石川県","金沢市","金沢市大桑２－４７","17201","076-280-5017","月～金 9:00～19:00 
土 9:00～14:00･15:00～19:00","無",""
"36903007","なの花薬局大桑店","921-8045","石川県","金沢市","金沢市大桑２－２５６","17201","076-259-5253","月～金9:00～18:00土9:00～13:00","有","076-259-5253"
"36903008","泉野出町らいふ薬局","921-8116","石川県","金沢市","金沢市泉野出町１－１９－２５","17201","076-242-1330","月～金9:00～18:00土9:00～17:00","有","076-242-1330"
"36903009","フラワー薬局","921-8141","石川県","金沢市","金沢市馬替２－１５５－４","17201","076-296-2500","月～金9:00～19:00土9:00～15:00","有","076-296-2500"
"36903010","高尾コメヤ薬局","921-8154","石川県","金沢市","金沢市高尾南３－１７","17201","076-296-9900","月～金9:00～19:00土9：00～18:00","有","076-296-9900"
"36903011","ウエルシア薬局金沢有松店","921-8161","石川県","金沢市","金沢市有松４－１３－１３","17201","076-243-1722","月～土9:00～19:00","無",""
"36903012","若林光生堂薬局","921-8173","石川県","金沢市","金沢市円光寺２－６－７","17201","076-241-8028","平日8:30～18:30土8:30～14:00","無",""
"36903013","ウエルシア薬局野々市横宮店","921-8817","石川県","野々市市","野々市市横宮町３６－１","17212","076-227-5830","月～金10：00～14：00,15:00～19:00","無",""
"36903014","太平寺らいふ薬局","921-8845","石川県","野々市市","野々市市太平寺４丁目４８","17212","076-294-3388","月～金9:00～19:00土9：00～16:00","有","076-294-3388"
"36903015","車谷薬局","922-0254","石川県","加賀市","加賀市山代温泉温泉通６４","17206","0761-76-1171","月～金9:00～19:00土9:00～18:00","有","090-7746-2982"
"36903016","てらだ薬局","922-0411","石川県","加賀市","加賀市潮津町ユ１１","17206","0761-75-3622","月～金9:00～19:00 土9:00～16:00","有","0761-75-3622"
"36903017","ウエルシア加賀作見薬局","922-0423","石川県","加賀市","加賀市作見町ニ４２－１","17206","0761-75-7251","月～土9:00～19:00","無",""
"36903018","箔山堂作見薬局","922-0423","石川県","加賀市","加賀市作見町へ１－１","17206","0761-72-7077","月～土9:00～18:00","有","0761-72-7077"
"36903019","有限会社トラヤ薬局","922-0802","石川県","加賀市","加賀市大聖寺越前町３","17206","0761-73-0051","月～金8:30～19:00土8:30～18:00","有","090-3290-5021"
"36903020","てまり下牧薬局","923-0026","石川県","小松市","小松市下牧町ホ１０１－１","17203","0761-48-6006","月～土9：00～18：00","有","0761-48-6006"
"36903021","クローバー薬局","923-0854","石川県","小松市","小松市大領町ロ７７－２","17203","0761-48-8878","月～土9:00～18:30","有","0761-48-8878"
"36903022","小松あおぞら薬局","923-0961","石川県","小松市","小松市向本折町ホ８１－１","17203","0761-23-2024","月～土8:30～18:00","有","0761-23-2024"
"36903023","箔山堂向本折薬局","923-0961","石川県","小松市","小松市向本折町午２９０－１","17203","0761-25-1700","月～土9:00～18:00","無",""
"36903024","箔山堂今江薬局","923-0964","石川県","小松市","小松市今江町８－２４０","17203","0761-25-1155","月～土9:00～18:00","有","0761-25-1155"
"36903025","箔山堂薬局","923-0965","石川県","小松市","小松市串町東５０－１","17203","0761-44-8877","月～土9:00～18:00","無",""
"36903026","てまり南部薬局","923-0971","石川県","小松市","小松市四丁町ハ１－２","17203","0761-46-5544","9:00～18:00","有","090-6817-4206"
"36903027","ウエルシア能美寺井薬局","923-1121","石川県","能美市","能美市寺井町ハ１１２","17211","0761-46-6403","月～土9:00～19:00","無",""
"36903028","てまり辰口薬局","923-1225","石川県","能美市","能美市松が岡４－５８","17211","0761-51-5000","月～金9:00～18:00土9:00～13:00","有","0761-51-5000"
"36903029","さくら薬局","923-1245","石川県","能美市","能美市辰口町６５２－１","17211","0761-51-5767","月火水金9:00～18:30木9:00～17:00
土9:00～15:00","有","0761-51-5767/0761-51-2132"
"36903030","ウエルシア薬局金沢木曳野店","920-0339","石川県","金沢市","金沢市木曳野４－２２３","17201","076-267-2530","月～土9:00～19:00","無",""
"36903031","笠原健招堂薬局","925-0447","石川県","志賀町","羽咋郡志賀町富来領家町甲６３－４","17384","0767-42-2606","月～金9:00～19：30土9:00～17:00","有","0767-42-2606"
"36903032","ウエルシア薬局 七尾和倉店","926-0171","石川県","七尾市","七尾市石崎町タ１６－１","17202","0767-62-1021","9:00-19:00","無",""
"36903033","パトリア中山薬局","926-0811","石川県","七尾市","七尾市御祓町１パトリア１階","17202","0767-54-0739","月～日9:00～19:00","有","070-5630-5521"
"36903034","日本調剤小丸山薬局","926-0816","石川県","七尾市","七尾市藤橋町ア６－１９","17202","0767-52-6240","月～金8:30～19:00土8:30～13:00","有","080-1079-8996"
"36903035","能登総合病院前あおぞら薬局","926-0816","石川県","七尾市","七尾市藤橋町ア部６－１９","17202","0767-52-9800","月～金8:30～18:00土8:30～13:00","有","0767-52-9800"
"36903036","みそぎ薬局","926-0852","石川県","七尾市","七尾市小島町ニ５０－７","17202","0767-52-8280","月～金9:00～17:30土9:00～13:00","有","0767-52-8280"
"36903037","コトブキ薬局","926-0867","石川県","七尾市","七尾市桜町９２－４","17202","0767-52-8113","月～金8:30～19:00土8:30～14:00","有","090-1954-6746"
"36903038","穴水あおば薬局","927-0027","石川県","穴水町","鳳珠郡穴水町字川島ろ３－２","17461","0768-52-1413","月～金8:30～18:30土8:30～12:30","有","0768-52-1413"
"36903039","あいの風薬局","927-0431","石川県","能登町","鳳珠郡能登町字宇出津山分２字１９－３","17463","0768-62-1515","月火水金9:00～18:00木土9:00～13:00","有","080-4256-1515"
"36903040","日本調剤　ワイプラザ薬局","928-0023","石川県","輪島市","輪島市宅田町４８－１","17204","0768-23-0772","月～日9:00～19:00","有","080-1188-0142"
"36903041","あかね薬局","929-0122","石川県","能美市","能美市大浜町ノ３５－１３","17211","0761-55-4487","月～金9:00～18:00土9:00～13:00","有","090-3888-2251"
"36903042","よつば薬局","929-1717","石川県","中能登町","鹿島郡中能登町良川る７－１","17407","0767-74-2200","月火水金9:00～18:00木9:00～17:00
土9:00～13:00","有","0767-74-2200"
"36903043","有限会社十字堂薬局","910-0002","福井県","福井市","福井市町屋２－９－１８","18201","0776-27-6515","月・火・水・金　8：30～18：30 
木　8：30～16：30 
土　8：30～13：30","有","090-2839-7402"
"36903044","スギ薬局福井大手店","910-0005","福井県","福井市","福井市大手１－２－１０","18201","0776-43-6527","月～金　9:00～13:00、14:00～19:00","無",""
"36903045","福大前桐山薬局","910-0017","福井県","福井市","福井市文京４－４－２０","18201","0776-27-1441","月～金　8：30～18：30
土　8：30～16：30","有","0776-27-1441"
"36903046","新松崎薬局","910-0024","福井県","福井市","福井市照手１－１１－８","18201","0776-21-1100","月～金
9：00～12：00、13：00～19：00　
土　9：00～12：00、13：00～17：00","無",""
"36903047","みどり薬局","910-0026","福井県","福井市","福井市光陽３－４－１２","18201","0776-25-7732","月・火　9：00～20：00
水・木・金　9：00～19：00
土　9：00～18：00","有","0776-25-7732"
"36903048","エンゼル調剤薬局新田塚店","910-0067","福井県","福井市","福井市新田塚１－３５－２６","18201","0776-65-0029","月～金　8：30～17：30
土　8：30～12：30","有","0776-65-0029"
"36903049","V・drug舟橋新町薬局","910-0068","福井県","福井市","福井市舟橋新2丁目125","18201","0776-26-5252","月火水金8:30～17:30
木8:30～13:00","無",""
"36903050","さくら薬局坂井丸岡店","910-0367","福井県","坂井市","坂井市丸岡町羽崎３２－７－４","18210","0776-67-6366","月水金9：00～18：00
火木9：00～17：00
土9：00～13：00","有","070-2161-0334"
"36903051","クオール薬局新保店","910-0833","福井県","福井市","福井市新保２－４０２","18201","0776-43-9289","月･火･水･金:9:00-19:00 
木･土･日･祝:9:00-17:00","有","070-2634-2088"
"36903052","スギ薬局ワイプラザ福井店","910-0838","福井県","福井市","福井市新保北１－３０３　ワイプラザ福井内","18201","0776-97-5814","平日9時～14時､15時～18時","無",""
"36903053","まりん調剤薬局","910-0846","福井県","福井市","福井市四ツ井１－１７－１２","18201","0776-57-1213","月～金8：30～18：00
土8：30～12：30","有","080-2958-7988"
"36903054","さくら薬局福井県立病院前店","910-0851","福井県","福井市","福井市米松２－６－１１　金子ビル１Ｆ","18201","0776-52-6808","8:30～18:00","無",""
"36903055","福井調剤薬局","910-0851","福井県","福井市","福井市米松2丁目6番1号","18201","0776-53-9666","月～金8：30～18：00
土8：30～17：15","有","0776-53-9666"
"36903056","株式会社オカダ薬局","910-0857","福井県","福井市","福井市豊島２－８－３","18201","0776-21-4800","月～金9：00～19：00
土10：00～18：00","有","090-8960-8776"
"36903057","ウエルシア薬局福大病院前店","910-1104","福井県","永平寺町","吉田郡永平寺町松岡下合月２２－１３－１","18322","0776-61-7220","月～土　9：00～19：00","無",""
"36903058","（一社）福井県薬剤師会水仙薬局","910-1106","福井県","永平寺町","吉田郡永平寺町松岡御公領９０６","18322","0776-61-4433","月～金　8：30～17：30
土　8：30～12：30","有","090-8968-4753"
"36903059","木村薬局","910-1212","福井県","永平寺町","吉田郡永平寺町東古市１６－５６","18322","0776-63-2132","月～土　8：00～20：00","有","090-9767-2132"
"36903060","エンゼル調剤薬局川西店","910-3113","福井県","福井市","福井市江上町５８－１９－１","18201","0776-59-2093","月～金　8：30～17：30
土　8：30～12：30","有","0776-59-2093"
"36903061","おくえつ調剤薬局","911-0031","福井県","勝山市","勝山市長山町２－７－２５","18206","0779-87-7700","月火水木金8:30～17:30 
土9:00～13:00","有","0779-87-7700
080-6351-9179"
"36903062","谷屋山内薬行薬局","911-0801","福井県","勝山市","勝山市沢町２－５－２０","18206","0779-88-0221","月～金　8:00～19:00　
土､日､休日　9:00～17:00","有","0779-88-0221"
"36903063","五番イマムラ薬品株式会社","912-0083","福井県","大野市","大野市明倫町１０－１７","18205","0779-65-2780","月～金8：00～19：00
土8：00～17：00","有","090-2836-2892"
"36903064","泉ヶ丘薬局駅前店","914-0055","福井県","敦賀市","敦賀市鉄輪町１－３－２１","18202","0770-47-5517","月～金9：00～18：15
土9：00～13：30","無",""
"36903065","日本調剤三島町薬局","914-0058","福井県","敦賀市","敦賀市三島町１－５－１６－２","18202","0770-21-3708","月～金9：00～18：00
土9：00～13：00","有","080-1075-3823"
"36903066","あわの薬局","914-0123","福井県","敦賀市","敦賀市和久野１４－１３－５","18202","0770-25-2082","月～金9:00～18:00
土9:00～18:00","有","090-7598-1556"
"36903067","株式会社ツルガ薬局市野々店","914-0124","福井県","敦賀市","敦賀市市野々町１－８０８","18202","0770-25-0708","月～土9：00～20：00","無",""
